siniestro_id,rol_victima,vehiculo_victima,sexo_victima,rango_etario,gravedad
lc-2020-0579507,,,masculino,entre 18 y 29,grave
lc-2020-0579730,,,masculino,entre 18 y 29,leve
lc-2020-0582704,,,masculino,entre 30 y 39,leve
lc-2020-0582704,,,masculino,entre 18 y 29,leve
lc-2020-0583342,,,masculino,entre 18 y 29,leve
lc-2020-0592215,,auto,femenino,entre 18 y 29,leve
lc-2020-0592215,,auto,femenino,entre 18 y 29,leve
lc-2020-0598882,,moto,masculino,entre 18 y 29,leve
lc-2020-0599193,,moto,masculino,entre 18 y 29,leve
lc-2020-0600820,,,femenino,entre 40 y 49,leve
lc-2020-0602747,,peaton,femenino,entre 30 y 39,leve
lc-2020-0602747,,peaton,femenino,entre 30 y 39,leve
lc-2020-0603037,,moto,,,leve
lc-2020-0603037,,moto,,,leve
lc-2020-0604757,,moto,masculino,entre 30 y 39,leve
lc-2020-0604850,,moto,,,leve
lc-2020-0605551,,transporte publico,,,leve
lc-2020-0606188,,ciclista,masculino,menos de 18,leve
lc-2020-0608155,,ciclista,femenino,entre 30 y 39,leve
lc-2020-0608416,,moto,femenino,entre 30 y 39,leve
lc-2020-0609911,,moto,masculino,entre 18 y 29,grave
lc-2020-0617963,,,femenino,entre 18 y 29,leve
lc-2020-0617963,,,masculino,entre 18 y 29,leve
lc-2020-0618031,,,femenino,entre 18 y 29,leve
lc-2020-0618063,,,masculino,60 y mayores,leve
lc-2020-0618260,,ciclista,femenino,entre 18 y 29,leve
lc-2020-0618956,,ciclista,masculino,entre 50 y 59,leve
lc-2020-0619594,,moto,femenino,60 y mayores,leve
lc-2020-0619855,,auto,femenino,entre 18 y 29,leve
lc-2020-0620692,,auto,femenino,entre 30 y 39,leve
lc-2020-0620692,,auto,masculino,entre 30 y 39,leve
lc-2020-0621482,,,masculino,entre 30 y 39,leve
lc-2020-0621675,,moto,masculino,entre 30 y 39,leve
lc-2020-0622420,,moto,femenino,entre 18 y 29,leve
lc-2020-0622945,,ciclista,femenino,entre 50 y 59,leve
lc-2020-0624640,,peaton,,,leve
lc-2020-0624875,,ciclista,masculino,entre 18 y 29,leve
lc-2020-0625892,,moto,masculino,entre 40 y 49,leve
lc-2020-0628211,,,,,leve
lc-2020-0628304,,moto,masculino,entre 30 y 39,leve
lc-2020-0631194,,peaton,masculino,60 y mayores,leve
lc-2020-0632919,,moto,,,leve
lc-2020-0632977,,moto,masculino,entre 18 y 29,leve
lc-2020-0634187,,auto,,,leve
lc-2020-0634187,,auto,,,leve
lc-2020-0636262,,peaton,,,leve
lc-2020-0638271,,,masculino,entre 30 y 39,leve
lc-2020-0638271,,,masculino,entre 30 y 39,leve
lc-2020-0638562,,ciclista,femenino,entre 30 y 39,leve
lc-2020-0642437,,,masculino,entre 40 y 49,leve
lc-2020-0644115,,,masculino,entre 50 y 59,leve
lc-2020-0644802,,,masculino,entre 30 y 39,leve
lc-2020-0646233,,,,,leve
lc-2020-0650215,,,,,leve
lc-2020-0650887,,,masculino,entre 18 y 29,leve
lc-2020-0651213,,,,,leve
lc-2020-0651213,,,,,leve
lc-2020-0652517,,,masculino,entre 50 y 59,leve
lc-2020-0653969,,,femenino,60 y mayores,leve
lc-2020-0653969,,,femenino,entre 18 y 29,leve
lc-2020-0653969,,,,,leve
lc-2020-0657814,,,masculino,entre 50 y 59,leve
lc-2020-0661568,,peaton,masculino,entre 40 y 49,leve
lc-2020-0661682,,,,,leve
lc-2020-0663255,,,masculino,entre 30 y 39,leve
lc-2020-0667085,,,masculino,60 y mayores,leve
lc-2020-0669411,,,masculino,entre 40 y 49,leve
lc-2020-0669793,,,masculino,entre 40 y 49,leve
lc-2020-0670680,,,masculino,entre 50 y 59,leve
lc-2020-0670680,,,masculino,,leve
lc-2020-0671159,,,,,leve
lc-2020-0671265,,,,,leve
lc-2020-0673674,,,masculino,entre 18 y 29,leve
lc-2020-0673892,,,,,leve
lc-2020-0674037,,,femenino,60 y mayores,leve
lc-2020-0674037,,,masculino,60 y mayores,leve
lc-2020-0676551,,,,,leve
lc-2020-0680875,,,femenino,60 y mayores,leve
lc-2020-0681577,,,masculino,entre 40 y 49,leve
lc-2020-0683389,,auto,femenino,entre 30 y 39,leve
lc-2020-0683389,,auto,masculino,entre 40 y 49,leve
lc-2020-0008854,,moto,masculino,entre 18 y 29,leve
lc-2020-0019349,,moto,masculino,entre 30 y 39,leve
lc-2020-0024683,,peaton,femenino,entre 30 y 39,leve
lc-2020-0029681,,movil,masculino,entre 30 y 39,leve
lc-2020-0030383,,peaton,masculino,entre 40 y 49,leve
lc-2020-0030650,,peaton,masculino,entre 40 y 49,leve
lc-2020-0032377,,moto,masculino,entre 30 y 39,leve
lc-2020-0033308,,peaton,femenino,entre 40 y 49,leve
lc-2020-0033327,,moto,masculino,entre 30 y 39,leve
lc-2020-0034841,,,femenino,entre 30 y 39,leve
lc-2020-0035071,,auto,masculino,entre 50 y 59,leve
lc-2020-0036874,,moto,masculino,entre 30 y 39,leve
lc-2020-0038776,,peaton,masculino,entre 30 y 39,grave
lc-2020-0041296,,transporte publico,masculino,60 y mayores,leve
lc-2020-0041865,,moto,masculino,entre 30 y 39,leve
lc-2020-0042024,,ciclista,,,leve
lc-2020-0051059,,peaton,femenino,60 y mayores,leve
lc-2020-0053973,,auto,masculino,60 y mayores,leve
lc-2020-0059520,,moto,masculino,entre 18 y 29,leve
lc-2020-0064451,,ciclista,masculino,entre 30 y 39,grave
lc-2020-0065196,,ciclista,,,leve
lc-2020-0067352,,moto,masculino,entre 18 y 29,leve
lc-2020-0071163,,auto,masculino,entre 40 y 49,leve
lc-2020-0071330,,peaton,masculino,entre 40 y 49,leve
lc-2020-0072178,,movil,,,leve
lc-2020-0072180,,moto,masculino,entre 18 y 29,leve
lc-2020-0072988,,ciclista,masculino,entre 18 y 29,leve
lc-2020-0077359,,peaton,,60 y mayores,leve
lc-2020-0079119,,peaton,femenino,entre 50 y 59,leve
lc-2020-0080271,,auto,femenino,,leve
lc-2020-0083934,,auto,,,leve
lc-2020-0084961,,ciclista,masculino,entre 30 y 39,leve
lc-2020-0085625,,moto,masculino,entre 40 y 49,leve
lc-2020-0087218,,moto,masculino,,leve
lc-2020-0090624,,,femenino,entre 30 y 39,leve
lc-2020-0103755,,peaton,masculino,entre 18 y 29,leve
lc-2020-0103766,,transporte publico,femenino,entre 18 y 29,leve
lc-2020-0103766,,transporte publico,femenino,menos de 18,leve
lc-2020-0104718,,moto,masculino,entre 30 y 39,leve
lc-2020-0105696,,peaton,masculino,entre 30 y 39,leve
lc-2020-0106201,,moto,masculino,entre 40 y 49,leve
lc-2020-0106579,,moto,masculino,entre 50 y 59,leve
lc-2020-0108569,,peaton,femenino,entre 18 y 29,leve
lc-2020-0109398,,moto,masculino,entre 18 y 29,leve
lc-2020-0110839,,moto,femenino,entre 50 y 59,leve
lc-2020-0116211,,moto,masculino,entre 40 y 49,leve
lc-2020-0118107,,peaton,femenino,entre 30 y 39,leve
lc-2020-0118107,,peaton,masculino,entre 40 y 49,leve
lc-2020-0119160,,taxi,femenino,60 y mayores,leve
lc-2020-0124622,,,,,leve
lc-2020-0127099,,ciclista,masculino,menos de 18,leve
lc-2020-0127262,,moto,masculino,entre 18 y 29,leve
lc-2020-0128710,,mixto,femenino,entre 18 y 29,leve
lc-2020-0128734,,transporte publico,femenino,60 y mayores,leve
lc-2020-0129494,,moto,masculino,entre 40 y 49,leve
lc-2020-0132514,,moto,masculino,,leve
lc-2020-0151124,,moto,masculino,entre 40 y 49,leve
lc-2020-0160030,,moto,femenino,entre 30 y 39,leve
lc-2020-0163537,,moto,masculino,entre 50 y 59,leve
lc-2020-0192676,,moto,masculino,entre 30 y 39,leve
lc-2020-0196967,,,masculino,entre 40 y 49,leve
lc-2020-0198592,,mixto,masculino,entre 50 y 59,leve
lc-2020-0222880,,ciclista,masculino,entre 30 y 39,leve
lc-2020-0223662,,ciclista,masculino,entre 30 y 39,leve
lc-2020-0227857,,moto,,,leve
lc-2020-0236618,,peaton,masculino,entre 40 y 49,leve
lc-2020-0236618,,peaton,femenino,60 y mayores,leve
lc-2020-0241802,,peaton,femenino,entre 50 y 59,leve
lc-2020-0246487,,ciclista,femenino,entre 50 y 59,leve
lc-2020-0248621,,moto,masculino,entre 18 y 29,leve
lc-2020-0262695,,peaton,femenino,60 y mayores,leve
lc-2020-0262869,,auto,,,leve
lc-2020-0297555,,moto,,,leve
lc-2020-0310411,,moto,masculino,entre 18 y 29,leve
lc-2020-0318235,,moto,masculino,entre 18 y 29,leve
lc-2020-0362486,,ciclista,femenino,,leve
lc-2020-0435221,,moto,masculino,entre 30 y 39,leve
lc-2020-0439712,,moto,masculino,entre 30 y 39,leve
lc-2020-0440670,,ciclista,femenino,entre 18 y 29,leve
lc-2020-0449824,,moto,masculino,entre 18 y 29,leve
lc-2020-0467424,,moto,masculino,,leve
lc-2020-0468840,,moto,masculino,entre 18 y 29,leve
lc-2020-0483844,,moto,masculino,entre 18 y 29,leve
lc-2020-0484643,,moto,masculino,entre 50 y 59,leve
lc-2020-0491404,,moto,masculino,entre 40 y 49,leve
lc-2020-0497695,,moto,masculino,entre 30 y 39,leve
lc-2020-0510950,,moto,,,leve
lc-2020-0556103,,,masculino,entre 18 y 29,leve
lc-2020-0560103,,,,,leve
lc-2020-0581283,,,masculino,entre 18 y 29,leve
lc-2020-0588449,,,femenino,entre 18 y 29,leve
lc-2020-0603079,,moto,masculino,entre 18 y 29,leve
lc-2020-0606821,,moto,femenino,entre 18 y 29,leve
lc-2020-0609524,,ciclista,femenino,entre 50 y 59,leve
lc-2020-0613836,,moto,,entre 40 y 49,grave
lc-2020-0619521,,moto,masculino,entre 40 y 49,grave
lc-2020-0620837,,auto,masculino,60 y mayores,leve
lc-2020-0624264,,moto,masculino,entre 30 y 39,leve
lc-2020-0627492,,moto,,,leve
lc-2020-0638376,,,femenino,entre 18 y 29,leve
lc-2020-0638376,,,femenino,entre 40 y 49,leve
lc-2020-0638376,,,femenino,,leve
lc-2020-0638376,,,masculino,entre 30 y 39,leve
lc-2020-0639050,,,femenino,entre 40 y 49,leve
lc-2020-0648128,,,masculino,entre 30 y 39,leve
lc-2020-0653552,,,masculino,entre 30 y 39,leve
lc-2020-0653552,,,masculino,entre 30 y 39,leve
lc-2020-0662098,,,masculino,,leve
lc-2020-0666135,,,masculino,entre 18 y 29,leve
lc-2020-0667649,,,femenino,entre 40 y 49,leve
lc-2020-0672705,,,masculino,entre 18 y 29,leve
lc-2020-0675833,,,masculino,entre 18 y 29,grave
lc-2020-0000841,,peaton,femenino,60 y mayores,leve
lc-2020-0001767,,transporte publico,femenino,entre 30 y 39,leve
lc-2020-0003360,,ciclista,femenino,,leve
lc-2020-0005389,,moto,masculino,entre 30 y 39,leve
lc-2020-0012751,,peaton,femenino,entre 40 y 49,leve
lc-2020-0013875,,moto,femenino,entre 40 y 49,grave
lc-2020-0013875,,moto,masculino,entre 40 y 49,leve
lc-2020-0013875,,moto,masculino,60 y mayores,leve
lc-2020-0019282,,moto,masculino,entre 40 y 49,leve
lc-2020-0020561,,peaton,masculino,entre 50 y 59,leve
lc-2020-0021567,,,femenino,entre 18 y 29,leve
lc-2020-0023221,,moto,masculino,entre 18 y 29,leve
lc-2020-0027416,,peaton,femenino,entre 30 y 39,leve
lc-2020-0031109,,moto,masculino,entre 18 y 29,leve
lc-2020-0031109,,moto,masculino,entre 18 y 29,leve
lc-2020-0032239,,moto,masculino,entre 30 y 39,leve
lc-2020-0032688,,moto,masculino,entre 18 y 29,leve
lc-2020-0038778,,auto,femenino,,leve
lc-2020-0038778,,auto,masculino,entre 30 y 39,leve
lc-2020-0048423,,moto,masculino,,leve
lc-2020-0048423,,moto,masculino,entre 30 y 39,leve
lc-2020-0048423,,moto,masculino,entre 40 y 49,leve
lc-2020-0048731,,,,,leve
lc-2020-0049983,,moto,masculino,entre 30 y 39,leve
lc-2020-0054444,,taxi,femenino,entre 50 y 59,leve
lc-2020-0055243,,utilitario,masculino,60 y mayores,leve
lc-2020-0056208,,moto,masculino,60 y mayores,leve
lc-2020-0059637,,peaton,femenino,entre 18 y 29,leve
lc-2020-0062249,,ciclista,masculino,entre 18 y 29,leve
lc-2020-0065364,,taxi,femenino,60 y mayores,leve
lc-2020-0067058,,moto,masculino,60 y mayores,leve
lc-2020-0068752,,ciclista,masculino,entre 40 y 49,leve
lc-2020-0069268,,moto,masculino,entre 30 y 39,grave
lc-2020-0072959,,moto,masculino,entre 50 y 59,leve
lc-2020-0073721,,moto,masculino,entre 30 y 39,leve
lc-2020-0079039,,moto,femenino,entre 18 y 29,leve
lc-2020-0081171,,transporte publico,femenino,60 y mayores,leve
lc-2020-0081171,,transporte publico,femenino,entre 40 y 49,leve
lc-2020-0081171,,transporte publico,femenino,entre 40 y 49,leve
lc-2020-0081171,,transporte publico,femenino,60 y mayores,leve
lc-2020-0081171,,transporte publico,masculino,60 y mayores,leve
lc-2020-0090357,,moto,masculino,entre 30 y 39,leve
lc-2020-0094002,,moto,masculino,,leve
lc-2020-0095886,,peaton,femenino,entre 40 y 49,leve
lc-2020-0096398,,moto,masculino,entre 30 y 39,grave
lc-2020-0096398,,moto,masculino,entre 40 y 49,leve
lc-2020-0098841,,peaton,femenino,entre 30 y 39,leve
lc-2020-0099562,,auto,masculino,60 y mayores,grave
lc-2020-0099562,,auto,femenino,60 y mayores,leve
lc-2020-0099665,,transporte publico,femenino,entre 18 y 29,leve
lc-2020-0102127,,peaton,femenino,60 y mayores,leve
lc-2020-0106879,,moto,masculino,entre 18 y 29,leve
lc-2020-0110572,,transporte publico,masculino,entre 40 y 49,leve
lc-2020-0114394,,,masculino,entre 30 y 39,leve
lc-2020-0114394,,,masculino,entre 40 y 49,leve
lc-2020-0115388,,moto,masculino,entre 30 y 39,leve
lc-2020-0117173,,auto,femenino,entre 40 y 49,leve
lc-2020-0123531,,moto,masculino,entre 18 y 29,leve
lc-2020-0128432,,peaton,masculino,entre 40 y 49,leve
lc-2020-0129847,,peaton,masculino,entre 30 y 39,leve
lc-2020-0129847,,peaton,,,leve
lc-2020-0132882,,ciclista,masculino,entre 30 y 39,leve
lc-2020-0133716,,moto,masculino,entre 18 y 29,leve
lc-2020-0135347,,transporte publico,masculino,menos de 18,leve
lc-2020-0135347,,transporte publico,femenino,entre 18 y 29,leve
lc-2020-0135347,,transporte publico,femenino,entre 30 y 39,leve
lc-2020-0138478,,moto,femenino,entre 30 y 39,leve
lc-2020-0138478,,moto,masculino,entre 30 y 39,leve
lc-2020-0141415,,moto,masculino,entre 18 y 29,leve
lc-2020-0144400,,moto,masculino,entre 18 y 29,leve
lc-2020-0150358,,peaton,femenino,entre 50 y 59,leve
lc-2020-0152046,,peaton,masculino,entre 40 y 49,leve
lc-2020-0154741,,moto,masculino,entre 18 y 29,leve
lc-2020-0182141,,moto,femenino,entre 18 y 29,leve
lc-2020-0182141,,moto,masculino,entre 30 y 39,leve
lc-2020-0190553,,peaton,femenino,60 y mayores,leve
lc-2020-0196757,,moto,masculino,entre 30 y 39,leve
lc-2020-0210000,,auto,masculino,entre 18 y 29,leve
lc-2020-0210364,,movil,masculino,entre 30 y 39,leve
lc-2020-0213645,,moto,masculino,entre 18 y 29,leve
lc-2020-0218979,,taxi,femenino,entre 50 y 59,leve
lc-2020-0230370,,transporte publico,femenino,entre 40 y 49,leve
lc-2020-0235434,,moto,masculino,entre 50 y 59,leve
lc-2020-0241945,,transporte publico,masculino,entre 30 y 39,leve
lc-2020-0247636,,peaton,masculino,60 y mayores,leve
lc-2020-0249500,,taxi,femenino,entre 30 y 39,leve
lc-2020-0249500,,taxi,masculino,entre 50 y 59,leve
lc-2020-0253316,,auto,masculino,entre 18 y 29,grave
lc-2020-0253316,,auto,femenino,,leve
lc-2020-0253316,,auto,,,leve
lc-2020-0265814,,moto,masculino,entre 30 y 39,leve
lc-2020-0287417,,moto,masculino,entre 40 y 49,leve
lc-2020-0287417,,moto,masculino,entre 40 y 49,leve
lc-2020-0415176,,ciclista,femenino,entre 18 y 29,leve
lc-2020-0415233,,ciclista,masculino,60 y mayores,leve
lc-2020-0425928,,taxi,masculino,entre 40 y 49,leve
lc-2020-0425928,,taxi,masculino,entre 40 y 49,leve
lc-2020-0425956,,peaton,masculino,60 y mayores,leve
lc-2020-0458242,,moto,masculino,entre 18 y 29,leve
lc-2020-0459679,,ciclista,masculino,entre 18 y 29,leve
lc-2020-0460591,,,masculino,entre 18 y 29,leve
lc-2020-0460684,,ciclista,masculino,entre 40 y 49,leve
lc-2020-0466187,,moto,masculino,entre 18 y 29,leve
lc-2020-0468322,,moto,masculino,entre 18 y 29,leve
lc-2020-0471156,,auto,,,leve
lc-2020-0476971,,transporte publico,masculino,entre 50 y 59,leve
lc-2020-0476971,,transporte publico,femenino,entre 18 y 29,leve
lc-2020-0477256,,peaton,femenino,60 y mayores,leve
lc-2020-0489222,,moto,masculino,entre 18 y 29,leve
lc-2020-0490273,,peaton,femenino,entre 40 y 49,leve
lc-2020-0490873,,moto,masculino,entre 18 y 29,leve
lc-2020-0491101,,moto,masculino,entre 30 y 39,leve
lc-2020-0492533,,ciclista,,,leve
lc-2020-0493835,,moto,femenino,entre 18 y 29,leve
hc-2020-0499647,,auto,masculino,entre 18 y 29,leve
hc-2020-0499647,,auto,femenino,entre 40 y 49,leve
hc-2020-0499647,,auto,masculino,60 y mayores,leve
lc-2020-0501593,,peaton,,entre 18 y 29,grave
lc-2020-0504757,,ciclista,masculino,entre 30 y 39,leve
lc-2020-0505938,,moto,femenino,entre 30 y 39,leve
lc-2020-0507335,,moto,masculino,entre 40 y 49,leve
lc-2020-0514850,,moto,masculino,entre 40 y 49,grave
lc-2020-0536070,,peaton,masculino,60 y mayores,leve
lc-2020-0549746,,peaton,masculino,entre 18 y 29,leve
lc-2020-0558300,,moto,masculino,entre 30 y 39,leve
lc-2020-0559302,,movil,masculino,entre 30 y 39,leve
lc-2020-0565850,,ciclista,femenino,entre 18 y 29,leve
lc-2020-0573907,,moto,masculino,entre 30 y 39,leve
lc-2020-0575411,,ciclista,masculino,entre 30 y 39,leve
lc-2020-0575546,,moto,masculino,entre 18 y 29,leve
lc-2020-0575706,,ciclista,,,leve
lc-2020-0583196,,,femenino,60 y mayores,leve
lc-2020-0588684,,moto,femenino,entre 30 y 39,leve
lc-2020-0588740,,auto,femenino,entre 30 y 39,leve
lc-2020-0591713,,ciclista,masculino,entre 30 y 39,leve
lc-2020-0593797,,moto,masculino,entre 18 y 29,leve
lc-2020-0593806,,moto,,,leve
lc-2020-0602915,,peaton,femenino,60 y mayores,leve
lc-2020-0606287,,moto,masculino,entre 18 y 29,leve
lc-2020-0606287,,moto,masculino,entre 18 y 29,leve
lc-2020-0608204,,ciclista,masculino,entre 40 y 49,leve
lc-2020-0610984,,auto,femenino,entre 40 y 49,leve
lc-2020-0610984,,auto,masculino,menos de 18,leve
lc-2020-0616034,,moto,masculino,entre 40 y 49,leve
lc-2020-0616034,,moto,femenino,entre 30 y 39,leve
lc-2020-0616428,,moto,femenino,entre 30 y 39,leve
lc-2020-0623467,,ciclista,femenino,menos de 18,leve
lc-2020-0630630,,moto,femenino,entre 18 y 29,leve
lc-2020-0634637,,moto,,,leve
lc-2020-0636709,,moto,masculino,entre 30 y 39,leve
lc-2020-0638095,,ciclista,masculino,entre 30 y 39,leve
lc-2020-0638847,,ciclista,masculino,entre 30 y 39,leve
lc-2020-0644260,,moto,masculino,entre 18 y 29,leve
lc-2020-0644582,,ciclista,femenino,entre 18 y 29,leve
lc-2020-0647308,,transporte publico,femenino,entre 30 y 39,leve
lc-2020-0649789,,ciclista,masculino,entre 30 y 39,leve
lc-2020-0656517,,auto,femenino,60 y mayores,leve
lc-2020-0662130,,taxi,masculino,entre 30 y 39,leve
lc-2020-0663249,,,masculino,entre 40 y 49,leve
lc-2020-0665873,,ciclista,masculino,menos de 18,leve
lc-2020-0665933,,,masculino,entre 18 y 29,leve
lc-2020-0667305,,peaton,masculino,entre 18 y 29,leve
lc-2020-0671500,,moto,masculino,entre 18 y 29,leve
lc-2020-0674514,,,masculino,entre 40 y 49,leve
lc-2020-0674650,,moto,masculino,entre 18 y 29,leve
lc-2020-0677590,,,masculino,entre 30 y 39,leve
lc-2020-0677590,,,masculino,60 y mayores,leve
lc-2020-0680371,,moto,masculino,entre 18 y 29,leve
lc-2020-0684760,,moto,femenino,60 y mayores,leve
lc-2020-0032247,,moto,masculino,entre 30 y 39,leve
lc-2020-0034364,,moto,femenino,menos de 18,leve
lc-2020-0041672,,auto,femenino,entre 40 y 49,leve
lc-2020-0048335,,peaton,masculino,60 y mayores,leve
lc-2020-0048962,,moto,masculino,entre 18 y 29,leve
lc-2020-0049753,,moto,masculino,entre 30 y 39,leve
lc-2020-0052358,,taxi,femenino,entre 30 y 39,leve
lc-2020-0070318,,moto,femenino,entre 18 y 29,leve
lc-2020-0072962,,moto,masculino,entre 30 y 39,leve
lc-2020-0075183,,peaton,masculino,entre 18 y 29,leve
lc-2020-0076366,,moto,masculino,entre 40 y 49,leve
lc-2020-0090261,,moto,masculino,entre 40 y 49,leve
lc-2020-0098525,,moto,masculino,entre 30 y 39,leve
lc-2020-0099356,,transporte publico,femenino,60 y mayores,leve
lc-2020-0108353,,auto,femenino,entre 18 y 29,leve
lc-2020-0113045,,peaton,,,grave
lc-2020-0135401,,moto,,,leve
lc-2020-0137206,,,femenino,60 y mayores,leve
lc-2020-0145720,,moto,masculino,entre 30 y 39,leve
lc-2020-0149540,,auto,masculino,entre 30 y 39,leve
lc-2020-0150268,,ciclista,masculino,entre 40 y 49,leve
lc-2020-0164611,,moto,masculino,entre 18 y 29,leve
lc-2020-0174675,,moto,masculino,entre 30 y 39,leve
lc-2020-0184129,,ciclista,femenino,entre 30 y 39,leve
lc-2020-0197953,,moto,masculino,entre 18 y 29,leve
lc-2020-0226131,,peaton,femenino,entre 50 y 59,leve
lc-2020-0236242,,,,,leve
lc-2020-0236244,,,,,leve
lc-2020-0236255,,,,,leve
lc-2020-0238377,,moto,masculino,entre 18 y 29,leve
lc-2020-0240488,,moto,masculino,entre 40 y 49,leve
lc-2020-0247215,,auto,masculino,entre 30 y 39,leve
lc-2020-0247215,,auto,femenino,entre 30 y 39,leve
lc-2020-0248045,,moto,masculino,entre 40 y 49,leve
lc-2020-0261903,,ciclista,masculino,entre 30 y 39,grave
lc-2020-0283305,,peaton,masculino,menos de 18,leve
lc-2020-0296273,,ciclista,masculino,entre 30 y 39,leve
lc-2020-0310007,,movil,masculino,entre 30 y 39,leve
lc-2020-0364225,,ciclista,masculino,60 y mayores,leve
lc-2020-0405146,,transporte publico,masculino,entre 30 y 39,leve
lc-2020-0423079,,transporte publico,femenino,entre 50 y 59,leve
lc-2020-0435924,,moto,masculino,,leve
lc-2020-0482563,,ciclista,femenino,entre 18 y 29,leve
lc-2020-0509009,,moto,masculino,,leve
lc-2020-0532193,,moto,masculino,entre 18 y 29,leve
lc-2020-0658014,,,masculino,entre 40 y 49,leve
lc-2020-0658014,,,femenino,entre 30 y 39,leve
lc-2020-0658014,,,masculino,entre 30 y 39,leve
lc-2020-0132050,,peaton,masculino,entre 30 y 39,leve
lc-2020-0155739,,peaton,femenino,entre 40 y 49,leve
lc-2020-0163104,,peaton,femenino,60 y mayores,grave
lc-2020-0201713,,movil,masculino,entre 40 y 49,leve
lc-2020-0221087,,moto,masculino,entre 30 y 39,leve
lc-2020-0225937,,moto,masculino,entre 18 y 29,leve
lc-2020-0227216,,moto,masculino,entre 30 y 39,leve
lc-2020-0249725,,moto,masculino,entre 50 y 59,leve
lc-2020-0250528,,moto,masculino,entre 30 y 39,leve
lc-2020-0255738,,mixto,masculino,entre 18 y 29,leve
lc-2020-0255738,,mixto,masculino,60 y mayores,leve
lc-2020-0258997,,moto,masculino,entre 40 y 49,leve
